canonical_item_name,Date,quantity_sold,cumulative_monthly_units,daily_depletion_rate,selling_days_in_interval,prev_obs_date,first_obs_flag,long_gap_flag,tally_date_flag,imputation_flag,n_source_rows
Bookmarks,2025-08-13,1,1,,31,2025-07-07,0,1,1,0,1
Bookmarks,2025-10-06,1,1,,45,2025-08-13,0,1,1,0,1
Bookmarks,2025-12-03,1,1,,53,2025-10-06,0,1,1,0,1
Button Pin (Big),2025-08-01,5,5,5.0,1,,1,0,1,0,1
Button Pin (Big),2025-09-11,20,20,,32,2025-08-01,0,1,1,0,1
Button Pin (Big),2025-09-19,1,21,0.1429,7,2025-09-11,0,0,1,0,1
Button Pin (Big),2025-09-24,1,22,0.2,5,2025-09-19,0,0,1,0,1
Button Pin (Big),2025-09-25,1,23,1.0,1,2025-09-24,0,0,1,0,1
Button Pin (Big),2025-10-02,1,1,0.1667,6,2025-09-25,0,0,1,0,1
Button Pin (Big),2025-10-04,1,2,0.5,2,2025-10-02,0,0,1,0,1
Button Pin (Big),2025-10-06,1,3,1.0,1,2025-10-04,0,0,1,0,1
Button Pin (Big),2025-10-25,3,6,0.1667,18,2025-10-06,0,0,1,0,1
Button Pin (Big),2025-10-27,1,7,1.0,1,2025-10-25,0,0,1,0,1
Button Pin (Big),2025-11-21,7,7,0.3043,23,2025-10-27,0,0,1,0,1
Button Pin (Big),2025-11-27,2,9,0.4,5,2025-11-21,0,0,1,0,1
Button Pin (Big),2025-12-07,49,49,4.9,10,2025-11-27,0,0,1,0,1
Button Pin (Big),2026-01-17,1,1,,34,2025-12-07,0,1,1,0,1
Button Pin (Big),2026-01-23,1,2,0.2,5,2026-01-17,0,0,1,0,1
Button Pin (Big),2026-01-25,51,53,25.5,2,2026-01-23,0,0,1,0,1
Button Pin (Big),2026-01-30,1,54,0.2,5,2026-01-25,0,0,1,0,1
Button Pin (Big),2026-01-31,16,70,16.0,1,2026-01-30,0,0,1,0,1
Button Pin (Big),2026-02-01,96,96,96.0,1,2026-01-31,0,0,1,0,1
Button Pin (Big),2026-02-07,1,97,0.1667,6,2026-02-01,0,0,1,0,1
Button Pin (Big),2026-02-09,1,98,1.0,1,2026-02-07,0,0,1,0,1
Button Pin (Big),2026-02-13,2,100,0.5,4,2026-02-09,0,0,1,0,1
Button Pin (Big),2026-02-24,1,101,0.125,8,2026-02-13,0,0,1,0,1
Button Pin (Big),2026-02-27,1,102,0.5,2,2026-02-24,0,0,1,0,1
Button Pin (Big),2026-02-28,2,104,2.0,1,2026-02-27,0,0,1,0,1
Button Pin (Big),2026-03-14,2,2,0.1667,12,2026-02-28,0,0,1,0,1
Button Pin (Big),2026-03-25,2,4,0.2222,9,2026-03-14,0,0,1,0,1
Button Pin (Big),2026-04-05,1,1,0.0909,11,2026-03-25,0,0,1,0,1
Button Pin (Big),2026-04-24,2,3,0.125,16,2026-04-05,0,0,1,0,1
Button Pin (Big),2026-05-06,2,2,0.2222,9,2026-04-24,0,0,1,0,1
Button Pin (Big),2026-05-12,1,3,0.2,5,2026-05-06,0,0,1,0,1
Button Pin (Big),2026-05-13,3,6,3.0,1,2026-05-12,0,0,1,0,1
Button Pin (Big),2026-05-23,30,36,3.3333,9,2026-05-13,0,0,1,0,1
Button Pin (Big),2026-05-28,1,37,0.25,4,2026-05-23,0,0,1,0,1
Button Pin (Big),2026-05-29,1,38,1.0,1,2026-05-28,0,0,1,0,1
Button Pin (Big),2026-06-05,3,3,0.5,6,2026-05-29,0,0,1,0,1
Button Pin (Big),2026-06-15,1,4,0.1429,7,2026-06-05,0,0,1,0,1
Button Pin (Big),2026-06-16,1,5,1.0,1,2026-06-15,0,0,1,0,1
Button Pin (Big),2026-06-17,1,6,1.0,1,2026-06-16,0,0,1,0,1
Button Pin (Big),2026-06-25,2,8,0.3333,6,2026-06-17,0,0,1,0,1
Button Pin (Big),2026-06-26,4,12,4.0,1,2026-06-25,0,0,1,0,1
Button Pin (Small),2025-11-06,1,1,0.2,5,,1,0,1,0,1
Button Pin (Small),2025-11-28,3,4,0.15,20,2025-11-06,0,0,1,0,1
Button Pin (Small),2025-12-03,2,2,0.4,5,2025-11-28,0,0,1,0,1
Button Pin (Small),2025-12-04,1,3,1.0,1,2025-12-03,0,0,1,0,1
Button Pin (Small),2025-12-07,105,108,35.0,3,2025-12-04,0,0,1,0,1
Button Pin (Small),2025-12-10,2,110,1.0,2,2025-12-07,0,0,1,0,1
Button Pin (Small),2025-12-18,6,116,0.8571,7,2025-12-10,0,0,1,0,1
Button Pin (Small),2026-01-13,1,1,0.0476,21,2025-12-18,0,0,1,0,1
Button Pin (Small),2026-01-14,32,33,32.0,1,2026-01-13,0,0,1,0,1
Button Pin (Small),2026-01-16,2,35,1.0,2,2026-01-14,0,0,1,0,1
Button Pin (Small),2026-01-17,1,36,1.0,1,2026-01-16,0,0,1,0,1
Button Pin (Small),2026-01-25,53,89,7.5714,7,2026-01-17,0,0,1,0,1
Button Pin (Small),2026-01-31,2,91,0.3333,6,2026-01-25,0,0,1,0,1
Button Pin (Small),2026-02-09,1,1,0.125,8,2026-01-31,0,0,1,0,1
Button Pin (Small),2026-02-27,10,11,0.7143,14,2026-02-09,0,0,1,0,1
Button Pin (Small),2026-05-06,2,2,,58,2026-02-27,0,1,1,0,1
Button Pins Small,2025-07-15,4,4,0.3077,13,,1,0,1,0,1
Button Pins Small,2025-07-16,1,5,1.0,1,2025-07-15,0,0,1,0,1
Button Pins Small,2025-07-18,4,9,2.0,2,2025-07-16,0,0,1,0,1
Button Pins Small,2025-08-01,8,8,0.6667,12,2025-07-18,0,0,1,0,1
Button Pins Small,2025-08-04,6,14,3.0,2,2025-08-01,0,0,1,0,1
Button Pins Small,2025-08-05,3,17,3.0,1,2025-08-04,0,0,1,0,1
Button Pins Small,2025-08-07,2,19,1.0,2,2025-08-05,0,0,1,0,1
Button Pins Small,2025-08-11,1,20,0.5,2,2025-08-07,0,0,1,0,1
Button Pins Small,2025-08-15,1,21,0.25,4,2025-08-11,0,0,1,0,1
Button Pins Small,2025-08-16,1,22,1.0,1,2025-08-15,0,0,1,0,1
Button Pins Small,2025-08-18,1,23,1.0,1,2025-08-16,0,0,1,0,1
Button Pins Small,2025-08-19,2,25,2.0,1,2025-08-18,0,0,1,0,1
Button Pins Small,2025-08-29,1,26,0.1429,7,2025-08-19,0,0,1,0,1
Button Pins Small,2025-09-02,1,1,0.3333,3,2025-08-29,0,0,1,0,1
Button Pins Small,2025-09-03,1,2,1.0,1,2025-09-02,0,0,1,0,1
Button Pins Small,2025-09-05,1,3,0.5,2,2025-09-03,0,0,1,0,1
Button Pins Small,2025-09-06,7,10,7.0,1,2025-09-05,0,0,1,0,1
Button Pins Small,2025-09-24,2,12,0.125,16,2025-09-06,0,0,1,0,1
Button Pins Small,2025-09-25,2,14,2.0,1,2025-09-24,0,0,1,0,1
Button Pins Small,2025-10-03,3,3,0.4286,7,2025-09-25,0,0,1,0,1
Button Pins Small,2025-10-04,1,4,1.0,1,2025-10-03,0,0,1,0,1
Button Pins Small,2025-10-09,5,9,1.25,4,2025-10-04,0,0,1,0,1
Button Pins Small,2025-10-10,1,10,1.0,1,2025-10-09,0,0,1,0,1
Button Pins Small,2025-10-13,1,11,0.5,2,2025-10-10,0,0,1,0,1
Button Pins Small,2025-10-14,1,12,1.0,1,2025-10-13,0,0,1,0,1
Button Pins Small,2025-10-17,2,14,0.6667,3,2025-10-14,0,0,1,0,1
Button Pins Small,2025-10-23,2,16,0.3333,6,2025-10-17,0,0,1,0,1
Button Pins Small,2025-10-25,3,19,1.5,2,2025-10-23,0,0,1,0,1
Button Pins Small,2025-10-27,1,20,1.0,1,2025-10-25,0,0,1,0,1
C. Keychain,2024-08-06,11,11,2.2,5,,1,0,1,0,1
C. Keychain,2024-08-09,2,13,1.0,2,2024-08-06,0,0,1,0,1
C. Keychain,2024-08-13,16,29,5.3333,3,2024-08-09,0,0,1,0,1
C. Keychain,2024-08-16,23,52,7.6667,3,2024-08-13,0,0,1,0,1
C. Keychain,2024-08-22,1,53,0.25,4,2024-08-16,0,0,1,0,1
C. Keychain,2024-09-17,1,1,0.0476,21,2024-08-22,0,0,1,0,1
C. Keychain,2024-09-18,3,4,3.0,1,2024-09-17,0,0,1,0,1
C. Keychain,2024-09-19,9,13,9.0,1,2024-09-18,0,0,1,0,1
C. Keychain,2024-10-01,1,1,0.1,10,2024-09-19,0,0,1,0,1
C. Keychain,2024-10-02,7,8,7.0,1,2024-10-01,0,0,1,0,1
C. Keychain,2024-10-03,13,21,13.0,1,2024-10-02,0,0,1,0,1
C. Keychain,2024-10-04,2,23,2.0,1,2024-10-03,0,0,1,0,1
C. Keychain,2024-10-07,8,31,4.0,2,2024-10-04,0,0,1,0,1
C. Keychain,2024-10-08,13,44,13.0,1,2024-10-07,0,0,1,0,1
C. Keychain,2024-10-09,6,50,6.0,1,2024-10-08,0,0,1,0,1
C. Keychain,2024-10-10,16,66,16.0,1,2024-10-09,0,0,1,0,1
C. Keychain,2024-10-11,7,73,7.0,1,2024-10-10,0,0,1,0,1
C. Keychain,2024-10-16,2,75,0.5,4,2024-10-11,0,0,1,0,1
C. Keychain,2024-10-17,11,86,11.0,1,2024-10-16,0,0,1,0,1
C. Keychain,2024-10-18,13,99,13.0,1,2024-10-17,0,0,1,0,1
C. Keychain,2024-10-19,3,102,3.0,1,2024-10-18,0,0,1,0,1
C. Keychain,2024-10-20,45,147,45.0,1,2024-10-19,0,0,1,0,1
C. Keychain,2024-11-03,2,2,0.1538,13,2024-10-20,0,0,1,0,1
C. Keychain,2024-11-04,3,5,3.0,1,2024-11-03,0,0,1,0,1
C. Keychain,2024-11-05,8,13,8.0,1,2024-11-04,0,0,1,0,1
C. Keychain,2024-11-06,4,17,4.0,1,2024-11-05,0,0,1,0,1
C. Keychain,2024-11-07,1,18,1.0,1,2024-11-06,0,0,1,0,1
C. Keychain,2024-11-08,12,30,12.0,1,2024-11-07,0,0,1,0,1
C. Keychain,2024-11-13,2,32,0.5,4,2024-11-08,0,0,1,0,1
C. Keychain,2024-11-14,1,33,1.0,1,2024-11-13,0,0,1,0,1
C. Keychain,2024-11-19,7,40,1.75,4,2024-11-14,0,0,1,0,1
C. Keychain,2024-11-20,5,45,5.0,1,2024-11-19,0,0,1,0,1
C. Keychain,2024-11-21,6,51,6.0,1,2024-11-20,0,0,1,0,1
C. Keychain,2024-11-22,4,55,4.0,1,2024-11-21,0,0,1,0,1
C. Keychain,2024-11-25,3,58,1.5,2,2024-11-22,0,0,1,0,1
C. Keychain,2024-11-26,5,63,5.0,1,2024-11-25,0,0,1,0,1
C. Keychain,2024-11-27,11,74,11.0,1,2024-11-26,0,0,1,0,1
C. Keychain,2024-11-28,2,76,2.0,1,2024-11-27,0,0,1,0,1
C. Keychain,2024-11-29,3,79,3.0,1,2024-11-28,0,0,1,0,1
C. Keychain,2024-12-02,3,3,3.0,1,2024-11-29,0,0,1,0,1
C. Keychain,2024-12-03,1,4,1.0,1,2024-12-02,0,0,1,0,1
C. Keychain,2024-12-04,11,15,11.0,1,2024-12-03,0,0,1,0,1
C. Keychain,2024-12-06,3,18,1.5,2,2024-12-04,0,0,1,0,1
C. Keychain,2024-12-07,1,19,1.0,1,2024-12-06,0,0,1,0,1
C. Keychain,2024-12-09,6,25,6.0,1,2024-12-07,0,0,1,0,1
C. Keychain,2024-12-10,10,35,10.0,1,2024-12-09,0,0,1,0,1
C. Keychain,2024-12-11,5,40,5.0,1,2024-12-10,0,0,1,0,1
C. Keychain,2024-12-12,10,50,10.0,1,2024-12-11,0,0,1,0,1
C. Keychain,2024-12-13,3,53,3.0,1,2024-12-12,0,0,1,0,1
C. Keychain,2024-12-15,48,101,24.0,2,2024-12-13,0,0,1,0,1
C. Keychain,2024-12-18,12,113,4.0,3,2024-12-15,0,0,1,0,1
C. Keychain,2024-12-19,11,124,11.0,1,2024-12-18,0,0,1,0,1
C. Keychain,2024-12-20,53,177,53.0,1,2024-12-19,0,0,1,0,1
C. Keychain,2025-01-07,2,2,0.1333,15,2024-12-20,0,0,1,0,1
C. Keychain,2025-01-08,1,3,1.0,1,2025-01-07,0,0,1,0,1
C. Keychain,2025-01-10,1,4,1.0,1,2025-01-08,0,0,1,0,1
C. Keychain,2025-01-12,68,72,34.0,2,2025-01-10,0,0,1,0,1
C. Keychain,2025-01-15,14,86,4.6667,3,2025-01-12,0,0,1,0,1
C. Keychain,2025-01-16,7,93,7.0,1,2025-01-15,0,0,1,0,1
C. Keychain,2025-01-17,4,97,4.0,1,2025-01-16,0,0,1,0,1
C. Keychain,2025-01-18,1,98,1.0,1,2025-01-17,0,0,1,0,1
C. Keychain,2025-01-20,7,105,7.0,1,2025-01-18,0,0,1,0,1
C. Keychain,2025-01-21,1,106,1.0,1,2025-01-20,0,0,1,0,1
C. Keychain,2025-01-22,2,108,2.0,1,2025-01-21,0,0,1,0,1
C. Keychain,2025-01-23,10,118,10.0,1,2025-01-22,0,0,1,0,1
C. Keychain,2025-01-24,3,121,3.0,1,2025-01-23,0,0,1,0,1
C. Keychain,2025-01-27,2,123,1.0,2,2025-01-24,0,0,1,0,1
C. Keychain,2025-01-29,2,125,1.0,2,2025-01-27,0,0,1,0,1
C. Keychain,2025-01-30,6,131,6.0,1,2025-01-29,0,0,1,0,1
C. Keychain,2025-01-31,26,157,26.0,1,2025-01-30,0,0,1,0,1
C. Keychain,2025-02-03,1,1,0.5,2,2025-01-31,0,0,1,0,1
C. Keychain,2025-02-04,1,2,1.0,1,2025-02-03,0,0,1,0,1
C. Keychain,2025-02-05,1,3,1.0,1,2025-02-04,0,0,1,0,1
C. Keychain,2025-02-06,2,5,2.0,1,2025-02-05,0,0,1,0,1
C. Keychain,2025-02-07,9,14,9.0,1,2025-02-06,0,0,1,0,1
C. Keychain,2025-02-09,17,31,8.5,2,2025-02-07,0,0,1,0,1
C. Keychain,2025-02-10,3,34,3.0,1,2025-02-09,0,0,1,0,1
C. Keychain,2025-02-11,2,36,2.0,1,2025-02-10,0,0,1,0,1
C. Keychain,2025-02-12,2,38,2.0,1,2025-02-11,0,0,1,0,1
C. Keychain,2025-02-14,7,45,3.5,2,2025-02-12,0,0,1,0,1
C. Keychain,2025-02-17,1,46,0.5,2,2025-02-14,0,0,1,0,1
C. Keychain,2025-02-19,1,47,0.5,2,2025-02-17,0,0,1,0,1
C. Keychain,2025-02-21,1,48,0.5,2,2025-02-19,0,0,1,0,1
C. Keychain,2025-02-24,3,51,1.5,2,2025-02-21,0,0,1,0,1
C. Keychain,2025-02-26,2,53,2.0,1,2025-02-24,0,0,1,0,1
C. Keychain,2025-02-27,6,59,6.0,1,2025-02-26,0,0,1,0,1
C. Keychain,2025-02-28,2,61,2.0,1,2025-02-27,0,0,1,0,1
C. Keychain,2025-03-06,1,1,0.2,5,2025-02-28,0,0,1,0,1
C. Keychain,2025-03-07,4,5,4.0,1,2025-03-06,0,0,1,0,1
C. Keychain,2025-03-08,1,6,1.0,1,2025-03-07,0,0,1,0,1
C. Keychain,2025-03-11,2,8,1.0,2,2025-03-08,0,0,1,0,1
C. Keychain,2025-03-12,2,10,2.0,1,2025-03-11,0,0,1,0,1
C. Keychain,2025-03-13,9,19,9.0,1,2025-03-12,0,0,1,0,1
C. Keychain,2025-03-14,1,20,1.0,1,2025-03-13,0,0,1,0,1
C. Keychain,2025-03-17,4,24,2.0,2,2025-03-14,0,0,1,0,1
C. Keychain,2025-03-18,1,25,1.0,1,2025-03-17,0,0,1,0,1
C. Keychain,2025-03-20,5,30,2.5,2,2025-03-18,0,0,1,0,1
C. Keychain,2025-03-21,6,36,6.0,1,2025-03-20,0,0,1,0,1
C. Keychain,2025-03-22,3,39,3.0,1,2025-03-21,0,0,1,0,1
C. Keychain,2025-03-25,2,41,1.0,2,2025-03-22,0,0,1,0,1
C. Keychain,2025-03-27,1,42,0.5,2,2025-03-25,0,0,1,0,1
C. Keychain,2025-03-28,1,43,1.0,1,2025-03-27,0,0,1,0,1
C. Keychain,2025-03-31,3,46,1.5,2,2025-03-28,0,0,1,0,1
C. Keychain,2025-04-02,2,2,1.0,2,2025-03-31,0,0,1,0,1
C. Keychain,2025-04-03,1,3,1.0,1,2025-04-02,0,0,1,0,1
C. Keychain,2025-04-05,1,4,0.5,2,2025-04-03,0,0,1,0,1
C. Keychain,2025-04-07,2,6,2.0,1,2025-04-05,0,0,1,0,1
C. Keychain,2025-04-08,1,7,1.0,1,2025-04-07,0,0,1,0,1
C. Keychain,2025-04-10,1,8,1.0,1,2025-04-08,0,0,1,0,1
C. Keychain,2025-04-11,6,14,6.0,1,2025-04-10,0,0,1,0,1
C. Keychain,2025-04-22,3,17,0.3333,9,2025-04-11,0,0,1,0,1
C. Keychain,2025-04-25,1,18,0.3333,3,2025-04-22,0,0,1,0,1
C. Keychain,2025-04-26,3,21,3.0,1,2025-04-25,0,0,1,0,1
C. Keychain,2025-04-28,4,25,4.0,1,2025-04-26,0,0,1,0,1
C. Keychain,2025-04-29,2,27,2.0,1,2025-04-28,0,0,1,0,1
C. Keychain,2025-04-30,9,36,9.0,1,2025-04-29,0,0,1,0,1
C. Keychain,2025-05-02,1,1,1.0,1,2025-04-30,0,0,1,0,1
C. Keychain,2025-05-03,3,4,3.0,1,2025-05-02,0,0,1,0,1
C. Keychain,2025-05-05,1,5,1.0,1,2025-05-03,0,0,1,0,1
C. Keychain,2025-05-06,3,8,3.0,1,2025-05-05,0,0,1,0,1
C. Keychain,2025-05-07,4,12,4.0,1,2025-05-06,0,0,1,0,1
C. Keychain,2025-05-08,3,15,3.0,1,2025-05-07,0,0,1,0,1
C. Keychain,2025-05-09,2,17,2.0,1,2025-05-08,0,0,1,0,1
C. Keychain,2025-05-10,1,18,1.0,1,2025-05-09,0,0,1,0,1
C. Keychain,2025-05-14,2,20,0.6667,3,2025-05-10,0,0,1,0,1
C. Keychain,2025-05-15,2,22,2.0,1,2025-05-14,0,0,1,0,1
C. Keychain,2025-05-16,3,25,3.0,1,2025-05-15,0,0,1,0,1
C. Keychain,2025-05-19,1,26,0.5,2,2025-05-16,0,0,1,0,1
C. Keychain,2025-05-20,1,27,1.0,1,2025-05-19,0,0,1,0,1
C. Keychain,2025-05-21,2,29,2.0,1,2025-05-20,0,0,1,0,1
C. Keychain,2025-05-22,2,31,2.0,1,2025-05-21,0,0,1,0,1
C. Keychain,2025-05-23,1,32,1.0,1,2025-05-22,0,0,1,0,1
C. Keychain,2025-05-24,4,36,4.0,1,2025-05-23,0,0,1,0,1
C. Keychain,2025-05-26,8,44,8.0,1,2025-05-24,0,0,1,0,1
C. Keychain,2025-05-27,7,51,7.0,1,2025-05-26,0,0,1,0,1
C. Keychain,2025-05-28,2,53,2.0,1,2025-05-27,0,0,1,0,1
C. Keychain,2025-05-30,1,54,0.5,2,2025-05-28,0,0,1,0,1
C. Keychain,2025-05-31,3,57,3.0,1,2025-05-30,0,0,1,0,1
C. Keychain,2025-06-02,7,7,7.0,1,2025-05-31,0,0,1,0,1
C. Keychain,2025-06-03,18,25,18.0,1,2025-06-02,0,0,1,0,1
C. Keychain,2025-06-04,4,29,4.0,1,2025-06-03,0,0,1,0,1
C. Keychain,2025-06-05,6,35,6.0,1,2025-06-04,0,0,1,0,1
C. Keychain,2025-06-06,1,36,1.0,1,2025-06-05,0,0,1,0,1
C. Keychain,2025-06-09,7,43,3.5,2,2025-06-06,0,0,1,0,1
C. Keychain,2025-06-10,10,53,10.0,1,2025-06-09,0,0,1,0,1
C. Keychain,2025-06-11,5,58,5.0,1,2025-06-10,0,0,1,0,1
C. Keychain,2025-06-12,1,59,1.0,1,2025-06-11,0,0,1,0,1
C. Keychain,2025-06-13,8,67,8.0,1,2025-06-12,0,0,1,0,1
C. Keychain,2025-06-14,11,78,11.0,1,2025-06-13,0,0,1,0,1
C. Keychain,2025-06-18,3,81,1.0,3,2025-06-14,0,0,1,0,1
C. Keychain,2025-06-19,3,84,3.0,1,2025-06-18,0,0,1,0,1
C. Keychain,2025-06-20,2,86,2.0,1,2025-06-19,0,0,1,0,1
C. Keychain,2025-06-21,9,95,9.0,1,2025-06-20,0,0,1,0,1
C. Keychain,2025-06-25,1,96,0.5,2,2025-06-21,0,0,1,0,1
C. Keychain,2025-06-26,2,98,2.0,1,2025-06-25,0,0,1,0,1
C. Keychain,2025-06-27,2,100,2.0,1,2025-06-26,0,0,1,0,1
C. Keychain,2025-06-28,7,107,7.0,1,2025-06-27,0,0,1,0,1
C. Keychain,2025-06-30,4,111,4.0,1,2025-06-28,0,0,1,0,1
C. Keychain,2025-07-07,2,2,0.3333,6,2025-06-30,0,0,1,0,1
C. Keychain,2025-07-14,8,10,1.3333,6,2025-07-07,0,0,1,0,1
C. Keychain,2025-07-15,2,12,2.0,1,2025-07-14,0,0,1,0,1
C. Keychain,2025-07-16,7,19,7.0,1,2025-07-15,0,0,1,0,1
C. Keychain,2025-07-17,6,25,6.0,1,2025-07-16,0,0,1,0,1
C. Keychain,2025-07-18,6,31,6.0,1,2025-07-17,0,0,1,0,1
C. Keychain,2025-08-01,3,3,0.25,12,2025-07-18,0,0,1,0,1
C. Keychain,2025-08-04,8,11,4.0,2,2025-08-01,0,0,1,0,1
C. Keychain,2025-08-05,15,26,15.0,1,2025-08-04,0,0,1,0,1
C. Keychain,2025-08-06,9,35,9.0,1,2025-08-05,0,0,1,0,1
C. Keychain,2025-08-07,11,46,11.0,1,2025-08-06,0,0,1,0,1
C. Keychain,2025-08-11,3,49,1.5,2,2025-08-07,0,0,1,0,1
C. Keychain,2025-08-13,4,53,2.0,2,2025-08-11,0,0,1,0,1
C. Keychain,2025-08-14,4,57,4.0,1,2025-08-13,0,0,1,0,1
C. Keychain,2025-08-15,3,60,3.0,1,2025-08-14,0,0,1,0,1
C. Keychain,2025-08-16,2,62,2.0,1,2025-08-15,0,0,1,0,1
C. Keychain,2025-08-18,2,64,2.0,1,2025-08-16,0,0,1,0,1
C. Keychain,2025-08-19,6,70,6.0,1,2025-08-18,0,0,1,0,1
C. Keychain,2025-08-20,4,74,4.0,1,2025-08-19,0,0,1,0,1
C. Keychain,2025-08-22,3,77,3.0,1,2025-08-20,0,0,1,0,1
C. Keychain,2025-08-23,2,79,2.0,1,2025-08-22,0,0,1,0,1
C. Keychain,2025-08-27,6,85,3.0,2,2025-08-23,0,0,1,0,1
C. Keychain,2025-08-28,2,87,2.0,1,2025-08-27,0,0,1,0,1
C. Keychain,2025-08-29,6,93,6.0,1,2025-08-28,0,0,1,0,1
C. Keychain,2025-09-02,4,4,1.3333,3,2025-08-29,0,0,1,0,1
C. Keychain,2025-09-03,4,8,4.0,1,2025-09-02,0,0,1,0,1
C. Keychain,2025-09-04,1,9,1.0,1,2025-09-03,0,0,1,0,1
C. Keychain,2025-09-05,2,11,2.0,1,2025-09-04,0,0,1,0,1
C. Keychain,2025-09-06,3,14,3.0,1,2025-09-05,0,0,1,0,1
C. Keychain,2025-09-08,3,17,3.0,1,2025-09-06,0,0,1,0,1
C. Keychain,2025-09-09,4,21,4.0,1,2025-09-08,0,0,1,0,1
C. Keychain,2025-09-11,2,23,1.0,2,2025-09-09,0,0,1,0,1
C. Keychain,2025-09-12,20,43,20.0,1,2025-09-11,0,0,1,0,1
C. Keychain,2025-09-13,1,44,1.0,1,2025-09-12,0,0,1,0,1
C. Keychain,2025-09-15,1,45,1.0,1,2025-09-13,0,0,1,0,1
C. Keychain,2025-09-16,3,48,3.0,1,2025-09-15,0,0,1,0,1
C. Keychain,2025-09-19,1,49,0.3333,3,2025-09-16,0,0,1,0,1
C. Keychain,2025-09-20,2,51,2.0,1,2025-09-19,0,0,1,0,1
C. Keychain,2025-09-21,3,54,3.0,1,2025-09-20,0,0,1,0,1
C. Keychain,2025-09-24,2,56,0.6667,3,2025-09-21,0,0,1,0,1
C. Keychain,2025-09-29,6,62,1.5,4,2025-09-24,0,0,1,0,1
C. Keychain,2025-09-30,1,63,1.0,1,2025-09-29,0,0,1,0,1
C. Keychain,2025-10-01,6,6,6.0,1,2025-09-30,0,0,1,0,1
C. Keychain,2025-10-02,3,9,3.0,1,2025-10-01,0,0,1,0,1
C. Keychain,2025-10-03,5,14,5.0,1,2025-10-02,0,0,1,0,1
C. Keychain,2025-10-04,8,22,8.0,1,2025-10-03,0,0,1,0,1
C. Keychain,2025-10-06,2,24,2.0,1,2025-10-04,0,0,1,0,1
C. Keychain,2025-10-07,2,26,2.0,1,2025-10-06,0,0,1,0,1
C. Keychain,2025-10-08,1,27,1.0,1,2025-10-07,0,0,1,0,1
C. Keychain,2025-10-10,5,32,2.5,2,2025-10-08,0,0,1,0,1
C. Keychain,2025-10-13,4,36,2.0,2,2025-10-10,0,0,1,0,1
C. Keychain,2025-10-14,3,39,3.0,1,2025-10-13,0,0,1,0,1
C. Keychain,2025-10-17,5,44,1.6667,3,2025-10-14,0,0,1,0,1
C. Keychain,2025-10-22,1,45,0.2,5,2025-10-17,0,0,1,0,1
C. Keychain,2025-10-23,2,47,2.0,1,2025-10-22,0,0,1,0,1
C. Keychain,2025-10-24,2,49,2.0,1,2025-10-23,0,0,1,0,1
C. Keychain,2025-10-25,3,52,3.0,1,2025-10-24,0,0,1,0,1
C. Keychain,2025-10-27,6,58,6.0,1,2025-10-25,0,0,1,0,1
C. Keychain,2025-11-05,3,3,0.375,8,2025-10-27,0,0,1,0,1
C. Keychain,2025-11-06,2,5,2.0,1,2025-11-05,0,0,1,0,1
C. Keychain,2025-11-07,2,7,2.0,1,2025-11-06,0,0,1,0,1
C. Keychain,2025-11-12,2,9,0.5,4,2025-11-07,0,0,1,0,1
C. Keychain,2025-11-13,2,11,2.0,1,2025-11-12,0,0,1,0,1
C. Keychain,2025-11-14,4,15,4.0,1,2025-11-13,0,0,1,0,1
C. Keychain,2025-11-19,1,16,0.2,5,2025-11-14,0,0,1,0,1
C. Keychain,2025-11-21,3,19,1.5,2,2025-11-19,0,0,1,0,1
C. Keychain,2025-11-24,10,29,5.0,2,2025-11-21,0,0,1,0,1
C. Keychain,2025-11-26,1,30,0.5,2,2025-11-24,0,0,1,0,1
C. Keychain,2025-11-27,1,31,1.0,1,2025-11-26,0,0,1,0,1
C. Keychain,2025-11-28,3,34,3.0,1,2025-11-27,0,0,1,0,1
C. Keychain,2025-12-02,5,5,1.25,4,2025-11-28,0,0,1,0,1
C. Keychain,2025-12-03,11,16,11.0,1,2025-12-02,0,0,1,0,1
C. Keychain,2025-12-04,4,20,4.0,1,2025-12-03,0,0,1,0,1
C. Keychain,2025-12-10,4,24,0.8,5,2025-12-04,0,0,1,0,1
C. Keychain,2025-12-11,5,29,5.0,1,2025-12-10,0,0,1,0,1
C. Keychain,2025-12-12,3,32,3.0,1,2025-12-11,0,0,1,0,1
C. Keychain,2025-12-13,3,35,3.0,1,2025-12-12,0,0,1,0,1
C. Keychain,2025-12-15,4,39,4.0,1,2025-12-13,0,0,1,0,1
C. Keychain,2025-12-17,5,44,2.5,2,2025-12-15,0,0,1,0,1
C. Keychain,2025-12-18,10,54,10.0,1,2025-12-17,0,0,1,0,1
C. Keychain,2026-01-07,2,2,0.1176,17,2025-12-18,0,0,1,0,1
C. Keychain,2026-01-08,3,5,3.0,1,2026-01-07,0,0,1,0,1
C. Keychain,2026-01-14,3,8,0.75,4,2026-01-08,0,0,1,0,1
C. Keychain,2026-01-15,9,17,9.0,1,2026-01-14,0,0,1,0,1
C. Keychain,2026-01-16,7,24,7.0,1,2026-01-15,0,0,1,0,1
C. Keychain,2026-01-17,2,26,2.0,1,2026-01-16,0,0,1,0,1
C. Keychain,2026-01-19,1,27,1.0,1,2026-01-17,0,0,1,0,1
C. Keychain,2026-01-20,1,28,1.0,1,2026-01-19,0,0,1,0,1
